City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Latitude,Longitude
Jaipur,2020-05-01,36.28,92.73,3.58,16.95,17.28,22.81,0.64,11.48,43.9,0.46,0.65,2.811320754716981,119.0,Moderate,26.9124,75.7873
Jaipur,2020-05-02,37.27,109.34,3.43,15.91,16.14,21.59,0.44,14.83,40.61,0.26,0.38,2.8115024458420685,100.0,Satisfactory,26.9124,75.7873
Jaipur,2020-05-03,42.37,102.62,3.61,11.67,13.16,19.68,0.7,11.01,51.96,1.2,0.35,2.811684136967156,107.0,Moderate,26.9124,75.7873
Jaipur,2020-05-04,21.56,55.48,3.15,12.06,12.94,18.74,0.73,10.48,49.42,0.58,0.36,2.8118658280922437,85.0,Satisfactory,26.9124,75.7873
Jaipur,2020-05-05,22.36,49.15,2.55,12.5,11.81,17.57,0.52,8.98,52.07,0.45,0.61,2.81204751921733,82.0,Satisfactory,26.9124,75.7873
Jaipur,2020-05-06,25.89,65.09,3.45,13.02,15.13,18.67,0.69,8.58,56.17,0.52,1.09,2.812229210342418,75.0,Satisfactory,26.9124,75.7873
Jaipur,2020-05-07,24.88,49.74,3.99,17.72,19.46,23.66,0.78,10.18,53.48,1.14,1.6,2.8124109014675054,81.0,Satisfactory,26.9124,75.7873
Jaipur,2020-05-08,32.87,96.85,3.9,17.34,18.06,23.54,0.64,12.13,59.21,1.45,1.22,2.8125925925925928,89.0,Satisfactory,26.9124,75.7873
Jaipur,2020-05-09,45.16,119.29,4.68,16.94,18.45,22.84,0.64,9.81,50.36,0.91,0.93,2.81277428371768,112.0,Moderate,26.9124,75.7873
Jaipur,2020-05-10,47.55,146.77,4.33,14.02,16.1,19.76,0.65,9.67,54.73,0.58,0.63,2.8129559748427675,110.0,Moderate,26.9124,75.7873
Jaipur,2020-05-11,31.29,84.08,4.52,13.38,15.96,19.7,0.77,11.67,58.73,0.77,0.52,2.813137665967855,125.0,Moderate,26.9124,75.7873
Jaipur,2020-05-12,23.63,45.03,5.25,18.54,20.34,25.77,0.87,10.83,52.76,0.58,1.04,2.8133193570929422,91.0,Satisfactory,26.9124,75.7873
Jaipur,2020-05-13,66.4,252.96,4.73,17.89,19.77,23.21,0.69,11.23,57.77,0.67,1.0,2.8135010482180296,132.0,Moderate,26.9124,75.7873
Jaipur,2020-05-14,35.15,67.1,3.54,15.29,16.7,19.43,0.62,11.74,67.13,0.54,0.56,2.813682739343117,124.0,Moderate,26.9124,75.7873
Jaipur,2020-05-15,44.78,114.11,3.14,16.51,16.94,26.26,0.67,9.58,76.26,1.12,1.48,2.8138644304682043,100.0,Satisfactory,26.9124,75.7873
Jaipur,2020-05-16,35.33,79.61,2.84,15.52,15.54,23.09,0.39,10.58,88.66,1.65,2.26,2.814046121593292,116.0,Moderate,26.9124,75.7873
Jaipur,2020-05-17,36.12,112.29,3.39,20.03,19.86,27.67,0.62,11.87,69.98,1.8,3.51,2.814227812718379,106.0,Moderate,26.9124,75.7873
Jaipur,2020-05-18,47.73,142.31,3.24,19.85,19.01,26.7,0.6,11.32,75.42,1.64,3.0,2.814409503843466,121.0,Moderate,26.9124,75.7873
Jaipur,2020-05-19,50.93,122.71,5.12,23.42,23.42,32.22,0.46,12.32,67.08,1.98,5.97,2.8145911949685534,136.0,Moderate,26.9124,75.7873
Jaipur,2020-05-20,45.31,104.68,2.75,18.13,17.25,24.42,0.67,12.57,87.55,1.4,1.84,2.8147728860936407,127.0,Moderate,26.9124,75.7873
Jaipur,2020-05-21,43.03,104.48,5.21,27.91,27.37,37.79,0.94,11.06,68.88,2.77,5.08,2.814954577218728,110.0,Moderate,26.9124,75.7873
Jaipur,2020-05-22,51.18,141.08,8.67,28.88,30.97,41.55,0.7,13.05,43.33,2.87,8.34,2.8151362683438155,119.0,Moderate,26.9124,75.7873
Jaipur,2020-05-23,54.27,179.36,3.54,18.83,18.39,27.74,0.79,11.35,46.8,0.94,1.92,2.815317959468903,143.0,Moderate,26.9124,75.7873
Jaipur,2020-05-24,55.99,152.88,3.51,17.7,17.87,25.96,0.66,12.5,48.84,1.31,2.0,2.81549965059399,140.0,Moderate,26.9124,75.7873
Jaipur,2020-05-25,46.96,119.96,3.61,18.97,18.53,27.07,0.64,11.14,47.5,1.19,1.86,2.8156813417190776,124.0,Moderate,26.9124,75.7873
Jaipur,2020-05-26,48.1,127.41,4.32,20.71,19.82,28.76,0.58,12.31,43.71,1.15,1.67,2.815863032844165,119.0,Moderate,26.9124,75.7873
Jaipur,2020-05-27,48.33,148.49,5.62,17.91,19.99,27.61,0.68,8.0,48.85,1.63,2.01,2.8160447239692523,126.0,Moderate,26.9124,75.7873
Jaipur,2020-05-28,61.57,192.43,5.33,17.37,19.25,26.85,0.65,11.11,61.95,2.06,1.31,2.81622641509434,145.0,Moderate,26.9124,75.7873
Jaipur,2020-05-29,49.62,154.79,4.94,13.87,16.35,23.48,0.67,10.31,82.35,1.41,0.88,2.816408106219427,150.0,Moderate,26.9124,75.7873
Jaipur,2020-05-30,33.9,70.43,5.28,13.46,16.52,24.07,0.79,8.23,70.86,1.26,0.79,2.8165897973445144,115.0,Moderate,26.9124,75.7873
Jaipur,2020-05-31,28.51,60.0,5.79,14.04,17.65,27.27,0.61,9.69,65.28,1.46,0.74,2.816771488469602,82.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-01,22.58,59.16,5.16,16.26,18.78,26.68,0.63,10.83,74.05,1.62,1.42,2.816953179594689,93.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-02,29.66,59.38,5.13,18.81,21.25,28.88,0.68,9.3,75.03,1.19,1.86,2.8171348707197765,106.0,Moderate,26.9124,75.7873
Jaipur,2020-06-03,31.13,68.89,5.09,18.46,20.31,28.59,0.58,10.95,69.32,1.45,2.13,2.817316561844864,94.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-04,29.78,57.31,5.37,19.4,21.74,30.03,0.61,10.45,63.54,1.46,2.61,2.8174982529699517,84.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-05,21.7,38.46,5.42,16.42,19.71,31.03,0.68,9.47,72.53,1.01,1.52,2.817679944095038,89.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-06,28.32,59.04,8.05,17.78,24.7,30.96,0.62,10.65,71.75,1.03,1.95,2.817861635220126,84.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-07,29.8,74.68,6.2,14.66,19.36,26.29,0.64,9.48,61.08,0.72,1.39,2.8180433263452134,80.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-08,31.64,76.92,7.22,19.97,24.27,32.21,0.63,10.64,54.43,0.68,1.53,2.8182250174703007,79.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-09,35.26,80.86,5.64,18.84,21.12,28.89,0.62,9.52,57.35,0.58,0.61,2.818406708595388,90.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-10,36.6,89.36,5.52,20.01,21.88,29.83,0.55,12.02,51.3,0.48,0.8,2.8185883997204755,85.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-11,33.19,89.02,5.72,16.68,19.56,27.02,0.65,9.72,54.61,0.37,0.76,2.818770090845563,92.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-12,37.85,94.71,5.2,19.05,20.83,29.25,0.74,11.36,70.47,0.55,1.27,2.81895178197065,103.0,Moderate,26.9124,75.7873
Jaipur,2020-06-13,43.7,97.19,5.93,16.79,21.62,27.42,0.84,8.81,78.89,1.27,2.02,2.8191334730957376,108.0,Moderate,26.9124,75.7873
Jaipur,2020-06-14,37.85,78.89,5.37,15.52,19.03,26.48,0.78,9.72,72.98,0.94,1.32,2.819315164220825,96.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-15,32.72,80.35,4.68,21.05,20.81,30.1,0.79,9.5,71.61,0.88,1.15,2.819496855345912,97.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-16,44.22,113.24,3.96,19.13,18.22,27.68,0.62,9.64,76.8,0.84,2.02,2.8196785464709992,108.0,Moderate,26.9124,75.7873
Jaipur,2020-06-17,44.53,105.61,3.58,15.93,16.06,22.37,0.62,10.35,74.1,0.4,0.79,2.8198602375960866,108.0,Moderate,26.9124,75.7873
Jaipur,2020-06-18,51.98,121.22,5.33,19.32,21.0,28.6,0.68,8.94,53.48,0.64,1.96,2.820041928721174,110.0,Moderate,26.9124,75.7873
Jaipur,2020-06-19,44.05,103.34,4.8,15.28,16.93,24.58,0.55,11.3,56.55,0.26,0.36,2.8202236198462614,108.0,Moderate,26.9124,75.7873
Jaipur,2020-06-20,49.29,134.98,4.75,13.56,15.75,22.66,0.59,10.04,59.19,0.18,0.36,2.8204053109713487,121.0,Moderate,26.9124,75.7873
Jaipur,2020-06-21,44.14,81.15,5.32,13.0,16.33,23.07,0.5,10.51,45.49,0.22,0.35,2.820587002096436,96.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-22,34.32,67.36,5.51,16.12,18.65,25.6,0.68,10.04,53.53,0.47,0.79,2.8207686932215235,80.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-23,28.29,56.81,5.39,14.5,17.77,20.99,0.64,9.77,64.22,0.36,0.63,2.820950384346611,80.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-24,24.06,51.1,5.83,14.37,17.57,21.54,0.7,9.68,46.24,0.67,1.21,2.821132075471698,72.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-25,64.47,202.53,6.49,16.88,20.25,24.4,0.67,8.76,45.26,0.59,1.58,2.8213137665967856,76.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-26,35.81,118.34,6.61,18.81,21.85,25.43,0.69,10.34,39.55,0.5,1.71,2.821495457721873,172.0,Moderate,26.9124,75.7873
Jaipur,2020-06-27,28.33,76.66,6.15,14.72,18.14,21.82,0.59,9.96,39.12,0.23,0.59,2.8216771488469603,89.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-28,23.76,67.44,5.6,14.05,17.2,20.41,0.5,8.93,34.4,0.16,0.39,2.821858839972048,75.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-29,30.58,77.3,6.21,16.63,19.5,22.7,0.55,10.59,39.21,0.22,0.47,2.822040531097135,69.0,Satisfactory,26.9124,75.7873
Jaipur,2020-06-30,30.03,64.26,5.48,13.77,16.94,19.79,0.67,10.36,50.71,0.48,1.48,2.8222222222222224,79.0,Satisfactory,26.9124,75.7873
Jaipur,2020-07-01,58.79,103.68,5.19,10.88,14.16,17.41,0.54,5.19,53.68,0.22,0.46,2.82240391334731,70.0,Satisfactory,26.9124,75.7873
Jorapokhar,2017-04-20,48.57,119.49,7.75,9.26,,,0.32,28.43,18.88,0.2233158289572393,0.4596068376068376,2.822585604472397,109.0,Moderate,23.7167,86.3833
Jorapokhar,2017-04-21,48.57,170.61,8.0,10.2,,,0.27,29.35,15.85,0.2266316579144786,0.4592136752136752,2.8227672955974845,148.0,Moderate,23.7167,86.3833
Jorapokhar,2017-04-22,48.57,124.64,7.92,9.45,,,0.29,33.34,17.76,0.2299474868717179,0.4588205128205128,2.822948986722572,135.0,Moderate,23.7167,86.3833
Jorapokhar,2017-04-23,48.57,107.36,7.74,9.39,,,0.31,34.1,21.71,0.2332633158289572,0.4584273504273504,2.8231306778476597,107.0,Moderate,23.7167,86.3833
Jorapokhar,2017-04-24,48.57,178.28,7.49,10.72,,,0.33,38.16,17.94,0.2365791447861965,0.458034188034188,2.823312368972746,124.0,Moderate,23.7167,86.3833
Jorapokhar,2017-04-25,48.57,178.55,7.95,11.07,,,0.39,13.11,21.16,0.2398949737434358,0.4576410256410256,2.823494060097834,156.0,Moderate,23.7167,86.3833
Jorapokhar,2017-04-26,48.57,312.48,8.22,12.64,,,0.31,52.54,24.6,0.2432108027006751,0.4572478632478632,2.8236757512229214,211.0,Poor,23.7167,86.3833
Jorapokhar,2017-04-27,48.57,261.1,8.02,11.34,,,0.32,70.8,24.12,0.2465266316579144,0.4568547008547008,2.8238574423480083,247.0,Poor,23.7167,86.3833
Jorapokhar,2017-04-28,48.57,151.89,7.84,10.4,,,0.28,25.56,17.64,0.2498424606151537,0.4564615384615385,2.824039133473096,161.0,Moderate,23.7167,86.3833
Jorapokhar,2017-04-29,48.57,188.39,7.97,10.42,,,0.28,57.19,20.48,0.2531582895723931,0.4560683760683761,2.824220824598183,157.0,Moderate,23.7167,86.3833
Jorapokhar,2017-04-30,48.57,99.66,8.04,8.75,,,0.29,16.33,15.45,0.2564741185296324,0.4556752136752137,2.8244025157232704,120.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-01,48.57,89.09,8.06,7.8,,,0.33,20.0,12.01,0.2597899474868717,0.4552820512820513,2.8245842068483578,101.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-02,48.57,105.54,7.86,10.29,,,0.59,46.35,31.84,0.263105776444111,0.4548888888888889,2.824765897973445,96.0,Satisfactory,23.7167,86.3833
Jorapokhar,2017-05-03,48.57,87.13,7.57,8.8,,,0.31,23.9,19.92,0.2664216054013503,0.4544957264957265,2.8249475890985325,91.0,Satisfactory,23.7167,86.3833
Jorapokhar,2017-05-04,48.57,121.63,7.67,8.69,,,0.3,38.21,19.84,0.2697374343585896,0.4541025641025641,2.82512928022362,96.0,Satisfactory,23.7167,86.3833
Jorapokhar,2017-05-05,48.57,124.83,7.72,9.04,,,0.32,,22.1,0.2730532633158289,0.4537094017094017,2.8253109713487072,121.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-06,48.57,169.22,7.8,9.45,,,0.36,,29.21,0.2763690922730683,0.4533162393162393,2.8254926624737946,137.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-07,48.57,107.19,7.9,9.27,,,0.3,,33.89,0.2796849212303076,0.4529230769230769,2.825674353598882,120.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-08,48.57,103.55,7.98,9.76,,,0.36,5.62,14.69,0.2830007501875469,0.4525299145299145,2.8258560447239693,103.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-09,48.57,135.11,7.78,9.24,,,0.29,36.97,,0.2863165791447862,0.4521367521367521,2.8260377358490567,113.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-10,48.57,156.37,7.78,9.59,,,0.31,59.05,33.75,0.2896324081020255,0.4517435897435897,2.826219426974144,130.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-11,48.57,128.4,7.94,9.01,,,0.31,12.28,16.65,0.2929482370592648,0.4513504273504273,2.8264011180992314,136.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-12,48.57,87.52,7.73,9.37,,,0.33,26.48,18.44,0.2962640660165041,0.4509572649572649,2.826582809224319,100.0,Satisfactory,23.7167,86.3833
Jorapokhar,2017-05-13,48.57,205.38,7.71,9.77,,,0.3,42.19,19.6,0.2995798949737434,0.4505641025641025,2.826764500349406,139.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-14,48.57,194.08,7.67,10.02,,,0.43,28.22,28.14,0.3028957239309827,0.4501709401709401,2.8269461914744936,176.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-15,48.57,149.04,7.91,9.49,,,0.33,25.57,50.33,0.306211552888222,0.4497777777777778,2.827127882599581,152.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-16,48.57,92.3,7.53,8.47,,,0.27,22.19,50.94,0.3095273818454613,0.4493846153846154,2.8273095737246683,114.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-17,48.57,120.26,7.74,9.47,,,0.3,18.81,17.59,0.3128432108027006,0.448991452991453,2.827491264849756,110.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-18,48.57,115.24,7.91,9.56,,,0.4,43.43,48.65,0.31615903975994,0.4485982905982906,2.827672955974843,112.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-19,48.57,111.91,7.98,9.82,,,0.39,21.08,36.24,0.3194748687171793,0.4482051282051282,2.8278546470999304,106.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-20,48.57,94.15,7.57,8.57,,,0.3,59.65,29.28,0.3227906976744186,0.4478119658119658,2.8280363382250178,100.0,Satisfactory,23.7167,86.3833
Jorapokhar,2017-05-21,48.57,130.72,7.82,8.66,,,0.29,52.08,37.25,0.3261065266316579,0.4474188034188034,2.828218029350105,105.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-22,48.57,154.29,7.47,8.47,,,0.36,36.18,28.23,0.3294223555888972,0.447025641025641,2.8283997204751925,130.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-23,48.57,149.02,7.94,9.68,,,0.44,65.81,34.31,0.3327381845461365,0.4466324786324787,2.82858141160028,131.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-24,48.57,195.18,7.83,10.22,,,0.38,23.99,15.75,0.3360540135033758,0.4462393162393162,2.828763102725367,149.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-25,48.57,136.9,7.94,9.84,,,0.31,48.14,10.3,0.3393698424606151,0.4458461538461539,2.828944793850454,146.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-26,48.57,98.77,8.15,9.9,,,0.28,31.56,6.42,0.3426856714178544,0.4454529914529915,2.829126484975541,117.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-27,48.57,83.56,8.12,10.32,,,0.42,39.88,10.19,0.3460015003750938,0.4450598290598291,2.829308176100629,93.0,Satisfactory,23.7167,86.3833
Jorapokhar,2017-05-28,48.57,78.74,7.94,8.95,,,0.3,30.16,5.72,0.349317329332333,0.4446666666666667,2.8294898672257163,94.0,Satisfactory,23.7167,86.3833
Jorapokhar,2017-05-29,48.57,109.26,8.07,10.44,,,0.43,38.3,12.95,0.3526331582895724,0.4442735042735043,2.829671558350804,84.0,Satisfactory,23.7167,86.3833
Jorapokhar,2017-05-30,48.57,116.99,8.09,9.25,,,0.43,38.71,11.59,0.3559489872468117,0.4438803418803419,2.829853249475891,110.0,Moderate,23.7167,86.3833
Jorapokhar,2017-05-31,48.57,129.23,8.17,10.45,,,0.42,47.44,7.08,0.359264816204051,0.4434871794871795,2.8300349406009784,116.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-01,48.57,101.19,7.94,9.28,,,0.39,26.29,16.13,0.3625806451612903,0.4430940170940171,2.8302166317260657,109.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-02,48.57,167.86,7.77,9.85,,,0.36,46.82,11.6,0.3658964741185296,0.4427008547008547,2.830398322851153,119.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-03,48.57,197.14,8.02,10.65,,,0.34,28.47,16.98,0.3692123030757689,0.4423076923076923,2.8305800139762405,155.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-04,48.57,175.7,8.12,8.73,,,0.38,42.62,22.45,0.3725281320330083,0.4419145299145299,2.830761705101328,160.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-05,48.57,130.9,8.06,9.7,,,0.34,34.66,10.02,0.3758439609902475,0.4415213675213675,2.830943396226415,133.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-06,48.57,119.44,8.1,9.2,,,0.35,24.31,12.56,0.3791597899474869,0.4411282051282051,2.8311250873515026,126.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-07,48.57,177.78,7.76,8.99,,,0.4,41.41,10.77,0.3824756189047261,0.4407350427350427,2.83130677847659,123.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-08,48.57,154.1,7.96,9.89,,,0.4,41.89,6.7,0.3857914478619655,0.4403418803418804,2.8314884696016773,147.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-09,48.57,105.49,7.77,9.02,,,0.4,20.14,5.77,0.3891072768192047,0.439948717948718,2.8316701607267647,125.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-10,48.57,97.97,7.88,10.04,,,0.34,53.68,12.18,0.3924231057764441,0.4395555555555556,2.831851851851852,100.0,Satisfactory,23.7167,86.3833
Jorapokhar,2017-06-11,48.57,107.84,7.95,9.78,,,0.36,39.08,5.27,0.3957389347336834,0.4391623931623932,2.8320335429769394,104.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-12,48.57,84.11,7.67,8.96,,,0.38,,13.51,0.3990547636909227,0.4387692307692308,2.832215234102027,98.0,Satisfactory,23.7167,86.3833
Jorapokhar,2017-06-13,48.57,138.42,7.91,9.26,,,0.29,,17.73,0.402370592648162,0.4383760683760684,2.832396925227114,100.0,Satisfactory,23.7167,86.3833
Jorapokhar,2017-06-14,48.57,186.63,8.15,9.83,,,0.43,52.3,21.69,0.4056864216054013,0.437982905982906,2.832578616352201,149.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-15,48.57,81.65,6.87,9.53,,,0.34,23.99,10.24,0.4090022505626406,0.4375897435897436,2.832760307477289,124.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-16,48.57,122.54,21.64,13.85,,,0.3,15.99,9.0,0.41231807951988,0.4371965811965812,2.8329419986023763,101.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-17,48.57,107.21,7.97,10.3,,,0.42,34.81,24.8,0.4156339084771193,0.4368034188034188,2.833123689727464,104.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-18,48.57,161.58,7.68,9.53,,,0.28,16.38,26.71,0.4189497374343586,0.4364102564102564,2.8333053808525506,153.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-19,48.57,110.27,7.77,9.79,,,0.31,25.25,14.85,0.4222655663915979,0.436017094017094,2.833487071977638,124.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-20,48.57,51.38,7.88,9.75,,,0.31,16.46,10.08,0.4255813953488372,0.4356239316239316,2.8336687631027253,82.0,Satisfactory,23.7167,86.3833
Jorapokhar,2017-06-21,48.57,63.41,8.13,9.33,,,0.32,11.59,11.76,0.4288972243060765,0.4352307692307692,2.8338504542278127,53.0,Satisfactory,23.7167,86.3833
Jorapokhar,2017-06-22,48.57,99.72,,,,,0.31,20.21,8.33,0.4322130532633158,0.4348376068376068,2.8340321453529,71.0,Satisfactory,23.7167,86.3833
Jorapokhar,2017-06-23,48.57,155.17,,,,,,19.29,10.18,0.4355288822205551,0.4344444444444444,2.8342138364779874,135.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-24,48.57,184.27,,,,,,18.46,8.07,0.4388447111777944,0.4340512820512821,2.834395527603075,119.0,Moderate,23.7167,86.3833
Jorapokhar,2017-06-25,48.57,95.68,,,,,,20.34,3.81,0.4421605401350337,0.4336581196581197,2.834577218728162,116.34615384615384,Good,23.7167,86.3833
Jorapokhar,2017-06-26,48.57,95.68,,,,,,33.22,2.41,0.445476369092273,0.4332649572649573,2.834758909853249,113.6923076923077,Good,23.7167,86.3833
Jorapokhar,2017-06-27,48.57,95.68,,,,,,50.28,2.02,0.4487921980495123,0.4328717948717949,2.834940600978337,111.03846153846152,Good,23.7167,86.3833
Jorapokhar,2017-06-28,48.57,95.68,,,,,,,,0.4521080270067517,0.4324786324786325,2.8351222921034243,108.3846153846154,Good,23.7167,86.3833
Jorapokhar,2017-06-29,48.57,189.13,,,,,0.19,2.98,35.52,0.455423855963991,0.4320854700854701,2.835303983228512,105.73076923076924,Good,23.7167,86.3833
Jorapokhar,2017-06-30,48.57,92.0,6.04,6.97,,,0.15,45.15,9.01,0.4587396849212303,0.4316923076923077,2.835485674353599,103.07692307692308,Good,23.7167,86.3833
Jorapokhar,2017-07-01,48.57,95.68,,,,,0.0,,,0.4620555138784696,0.4312991452991453,2.8356673654786864,100.42307692307692,Good,23.7167,86.3833
Jorapokhar,2017-07-02,48.57,95.68,,,,,0.0,,,0.4653713428357089,0.4309059829059829,2.8358490566037737,97.76923076923076,Good,23.7167,86.3833
Jorapokhar,2017-07-03,48.57,71.43,9.28,15.51,,,0.13,19.36,10.32,0.4686871717929483,0.4305128205128205,2.836030747728861,95.1153846153846,Good,23.7167,86.3833
Jorapokhar,2017-07-04,48.57,16.39,12.53,17.16,,,0.03,75.55,3.54,0.4720030007501875,0.4301196581196581,2.8362124388539485,92.46153846153848,Good,23.7167,86.3833
Jorapokhar,2017-07-05,48.57,20.45,7.36,12.39,,,0.05,6.15,7.86,0.4753188297074269,0.4297264957264957,2.836394129979036,89.8076923076923,Good,23.7167,86.3833
Jorapokhar,2017-07-06,48.57,95.68,,,,,0.0,,,0.4786346586646661,0.4293333333333333,2.836575821104123,87.15384615384616,Good,23.7167,86.3833
Jorapokhar,2017-07-07,48.57,69.48,8.29,13.31,,,0.15,11.76,4.38,0.4819504876219055,0.4289401709401709,2.8367575122292106,84.5,Good,23.7167,86.3833
Jorapokhar,2017-07-08,48.57,95.68,,,,,0.0,,,0.4852663165791447,0.4285470085470085,2.836939203354298,81.84615384615384,Good,23.7167,86.3833
Jorapokhar,2017-07-09,48.57,37.55,7.41,12.39,,,0.0,,1.01,0.4885821455363841,0.4281538461538461,2.8371208944793853,79.1923076923077,Good,23.7167,86.3833
Jorapokhar,2017-07-10,48.57,49.74,8.62,14.43,,,0.05,9.98,5.47,0.4918979744936234,0.4277606837606837,2.8373025856044727,76.53846153846155,Good,23.7167,86.3833
Jorapokhar,2017-07-11,48.57,76.65,8.78,22.16,,,0.03,20.04,2.48,0.4952138034508627,0.4273675213675214,2.83748427672956,73.88461538461539,Good,23.7167,86.3833
Jorapokhar,2017-07-12,48.57,83.4,8.34,17.66,,,0.07,15.22,2.75,0.498529632408102,0.426974358974359,2.8376659678546474,71.23076923076923,Good,23.7167,86.3833
Jorapokhar,2017-07-13,48.57,95.68,,,,,,,,0.5018454613653414,0.4265811965811966,2.837847658979735,68.57692307692308,Good,23.7167,86.3833
Jorapokhar,2017-07-14,48.57,95.68,,,,,,,,0.5051612903225806,0.4261880341880342,2.838029350104822,65.92307692307693,Good,23.7167,86.3833
Jorapokhar,2017-07-15,48.57,95.68,,,,,,,,0.50847711927982,0.4257948717948718,2.838211041229909,63.26923076923077,Good,23.7167,86.3833
Jorapokhar,2017-07-16,48.57,95.68,,,,,,,,0.5117929482370592,0.4254017094017094,2.8383927323549965,60.61538461538462,Good,23.7167,86.3833
Jorapokhar,2017-07-17,48.57,59.05,6.19,11.26,,,0.28,21.7,44.42,0.5151087771942986,0.425008547008547,2.838574423480084,57.96153846153847,Good,23.7167,86.3833
Jorapokhar,2017-07-18,48.57,57.2,6.65,10.82,,,0.02,18.17,6.81,0.5184246061515378,0.4246153846153846,2.838756114605171,55.30769230769231,Good,23.7167,86.3833
Jorapokhar,2017-07-19,48.57,41.89,6.77,10.29,,,0.15,16.69,2.56,0.5217404351087772,0.4242222222222222,2.8389378057302586,52.65384615384616,Good,23.7167,86.3833
Jorapokhar,2017-07-20,48.57,54.63,7.07,11.37,,,0.35,15.39,,0.5250562640660165,0.4238290598290598,2.839119496855346,50.0,Good,23.7167,86.3833
Jorapokhar,2017-07-21,48.57,53.05,7.06,11.28,,,0.35,14.2,,0.5283720930232558,0.4234358974358974,2.8393011879804333,54.0,Satisfactory,23.7167,86.3833
Jorapokhar,2017-07-22,48.57,95.68,,,,,0.0,,,0.5316879219804951,0.423042735042735,2.8394828791055207,46.333333333333336,Good,23.7167,86.3833
Jorapokhar,2017-07-23,48.57,41.13,6.52,9.18,,,0.09,11.85,,0.5350037509377344,0.4226495726495726,2.839664570230608,38.66666666666666,Good,23.7167,86.3833
Jorapokhar,2017-07-24,48.57,25.83,6.9,9.37,,,0.32,13.27,,0.5383195798949737,0.4222564102564102,2.8398462613556954,31.0,Good,23.7167,86.3833
Jorapokhar,2017-07-25,48.57,18.49,6.96,9.56,,,0.34,12.3,3.89,0.5416354088522131,0.4218632478632478,2.8400279524807828,34.0,Good,23.7167,86.3833
